"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"3rd BA Chess Masters 2025",2025-07-11,"Romano,Guillermo","Donoso Aguirre,Maximiliano","0-1",1734,2050
"3rd BA Chess Masters 2025",2025-07-11,"Ganza Svidler,Pedro","Lowe,Felipe","1-0",2043,1722
"3rd BA Chess Masters 2025",2025-07-11,"Contreras Quintero,Brigit Vyany","Moran,G","1/2-1/2",1721,2036
"3rd BA Chess Masters 2025",2025-07-11,"Lavergne,Guillermo","Zarate,Cristian","0-1",1702,2022
"3rd BA Chess Masters 2025",2025-07-11,"Echeguren,Martin","Soto Siles,Javier Isidoro","1-0",2011,1683
"3rd BA Chess Masters 2025",2025-07-11,"Amelunge Moreno,Oscar Alejandro","Churba,D","0-1",1676,1995
"3rd BA Chess Masters 2025",2025-07-11,"Calens,D","Larregain,Sabrina Debora","1-0",1993,1669
"3rd BA Chess Masters 2025",2025-07-11,"Schveide,Fausto","Salvatti,D","0-1",1666,1990
"3rd BA Chess Masters 2025",2025-07-11,"Toffoletto,Ramiro","Bossero,Ingrid","1-0",1988,1658
"3rd BA Chess Masters 2025",2025-07-11,"Cauchi,John Paul","Habiaga,Raul Adrian","0-1",1605,1981
"3rd BA Chess Masters 2025",2025-07-11,"Mayo,R","Laguna,Jorge Alberto","1-0",1981,1602
"3rd BA Chess Masters 2025",2025-07-11,"Zaslavsky,Sergio","Zelaya Aragon,Eros Ivan","1-0",1590,1974
"3rd BA Chess Masters 2025",2025-07-11,"Nejanky,M","Matar,Felipe Jalil","1-0",1971,1589
"3rd BA Chess Masters 2025",2025-07-11,"Zaslavsky,Boris","Caceres Benitez,Fernando Israel","0-1",1565,1957
"3rd BA Chess Masters 2025",2025-07-11,"Mesiano,Felipe","Isaac,Cristian","1-0",1951,1560
"3rd BA Chess Masters 2025",2025-07-11,"Bria,Jose","Alvarez,Er ARG","0-1",1555,1944
"3rd BA Chess Masters 2025",2025-07-11,"Parrilla,Juan Jose","Medero,Hildo Rodrigo","1-0",1942,1531
"3rd BA Chess Masters 2025",2025-07-11,"Sturla,Roberto","Pichenenko,Gabriel","0-1",1490,1941
"3rd BA Chess Masters 2025",2025-07-11,"Lagares Rodriguez,Santiago Inak","Rodriguez,Ernesto","1-0",1935,1474
"3rd BA Chess Masters 2025",2025-07-11,"Gimenez,Jonathan","Lo Presti,R","0-1",1463,1933
"3rd BA Chess Masters 2025",2025-07-11,"Montiel Marin,Micaela Agustina","Aguin,Pablo Fabian","1-0",1929,NA
"3rd BA Chess Masters 2025",2025-07-11,"Altinier,Martin","Heberlein,Lucas","0-1",NA,1927
"3rd BA Chess Masters 2025",2025-07-11,"Lopez Almanzas,Dario Alex","Gonzalez,Benjamin","1-0",1922,NA
"3rd BA Chess Masters 2025",2025-07-11,"Levin,Kirill","Zamudio,J","0-1",NA,1921
"3rd BA Chess Masters 2025",2025-07-11,"Curcio,Luciano Joel","Olivella,Oscar","1-0",1920,NA
"3rd BA Chess Masters 2025",2025-07-11,"Romano,Adrian","Novoa,Victor","0-1",NA,1917
"3rd BA Chess Masters 2025",2025-07-11,"Fuentes,Agustin","Zarate,Lucas Ariel","1-0",1909,NA
"3rd BA Chess Masters 2025",2025-07-12,"Perez Ponsa,F","Rioseco Pinochet,F","1/2-1/2",2537,2085
"3rd BA Chess Masters 2025",2025-07-12,"Ibar,M","Liascovich,L","0-1",2076,2408
"3rd BA Chess Masters 2025",2025-07-12,"Martinez,Valentin Jesus","Villca,Julian","0-1",2055,2397
"3rd BA Chess Masters 2025",2025-07-12,"Manzone,A","Axarlian,C","1/2-1/2",2397,2058
"3rd BA Chess Masters 2025",2025-07-12,"Donoso Aguirre,Maximiliano","Gomez,Car ARG","0-1",2050,2382
"3rd BA Chess Masters 2025",2025-07-12,"Dolezal,C","Naspleda,F","1-0",2377,2052
"3rd BA Chess Masters 2025",2025-07-12,"Arana,Augusto","Slipak,S","0-1",2035,2375
"3rd BA Chess Masters 2025",2025-07-12,"Tempone,M","Toffoletto,Ramiro","1-0",2347,1988
"3rd BA Chess Masters 2025",2025-07-12,"Zarate,Cristian","Caceres Benitez,Arturo Eduardo","1-0",2022,2328
"3rd BA Chess Masters 2025",2025-07-12,"Mahia,G","Mayo,R","1-0",2321,1981
"3rd BA Chess Masters 2025",2025-07-12,"Sorin,A","Nejanky,M","1-0",2312,1971
"3rd BA Chess Masters 2025",2025-07-12,"Churba,D","Moreno Perez,Tobias Sebastian","0-1",1995,2308
"3rd BA Chess Masters 2025",2025-07-12,"Cumpe,Lucas","Parrilla,Juan Jose","1-0",2307,1942
"3rd BA Chess Masters 2025",2025-07-12,"Salvatti,D","Asprelli,Gaspar","0-1",1990,2287
"3rd BA Chess Masters 2025",2025-07-12,"Habiaga,Raul Adrian","Barrionuevo,P","1-0",1981,2261
"3rd BA Chess Masters 2025",2025-07-12,"Caceres Benitez,Fernando Israel","Paris,Adolfo","0-1",1957,2256
"3rd BA Chess Masters 2025",2025-07-12,"Alvarez,Er ARG","Ocampos,I","0-1",1944,2240
"3rd BA Chess Masters 2025",2025-07-12,"Garnier,R","Curcio,Luciano Joel","1-0",2231,1920
"3rd BA Chess Masters 2025",2025-07-12,"Pichenenko,Gabriel","Silva,Luca","0-1",1941,2214
"3rd BA Chess Masters 2025",2025-07-12,"Heberlein,Lucas","Perez Candelas,Andres Eloy","0-1",1927,2186
"3rd BA Chess Masters 2025",2025-07-12,"Zamudio,J","Deichmann,Esteban Horacio","0-1",1921,2155
"3rd BA Chess Masters 2025",2025-07-12,"Acosta,Franco Emanuel","Fuentes,Agustin","1-0",2138,1909
"3rd BA Chess Masters 2025",2025-07-12,"Novoa,Victor","Munoz Perez,R","0-1",1917,2117
"3rd BA Chess Masters 2025",2025-07-12,"De Lima,Adriano Gaspar","Godoy,Joaquin","1-0",2106,1833
"3rd BA Chess Masters 2025",2025-07-12,"Rodriguez Vila,A","Zaslavsky,Sergio","1-0",2447,1590
"3rd BA Chess Masters 2025",2025-07-12,"Lanza,D","Bazan Romero,Octavio Aaron","0-1",1859,2317
"3rd BA Chess Masters 2025",2025-07-12,"Miranda,Rafael","Dotti,Fernando","1-0",2256,1820
"3rd BA Chess Masters 2025",2025-07-12,"Gastiaburo,H","Mujica,Lucas","1-0",2239,1776
"3rd BA Chess Masters 2025",2025-07-12,"Gualpa,Carlos","Crespo,E","0-1",1767,2183
"3rd BA Chess Masters 2025",2025-07-12,"Torres Puentes,Camila","Rodriguez,Elian Francisco","0-1",1664,2013
"3rd BA Chess Masters 2025",2025-07-12,"Plazas,Jacob","Brozzoni,Gustavo","1-0",1933,1639
"3rd BA Chess Masters 2025",2025-07-12,"Taa Bakovich,Oliverio","Tornquist,Carlos","0-1",1592,1910
"3rd BA Chess Masters 2025",2025-07-12,"Guelman,J","Troche,Dylan","0-1",1576,1863
"3rd BA Chess Masters 2025",2025-07-12,"Charaf,L","Contreras Quintero,Brigit Vyany","1-0",2065,1721
"3rd BA Chess Masters 2025",2025-07-12,"Zelaya Aragon,Eros Ivan","Lowe,Felipe","1-0",1974,1722
"3rd BA Chess Masters 2025",2025-07-12,"Soto Siles,Javier Isidoro","Simbler,Facundo","0-1",1683,1903
"3rd BA Chess Masters 2025",2025-07-12,"Strok,B","Lopez,Cesar PER","0-1",1903,1706
"3rd BA Chess Masters 2025",2025-07-12,"Larregain,Sabrina Debora","Pierucci,F","0-1",1669,1902
"3rd BA Chess Masters 2025",2025-07-12,"Medero Mino,Leon","Lavergne,Guillermo","1-0",1901,1702
"3rd BA Chess Masters 2025",2025-07-12,"Alvarez,Enzo","Amelunge Moreno,Oscar Alejandro","0-1",1899,1676
"3rd BA Chess Masters 2025",2025-07-12,"Bossero,Ingrid","Dimitriu,C","1-0",1658,1893
"3rd BA Chess Masters 2025",2025-07-12,"Lainez Reyes,Isaac","Schveide,Fausto","0-1",1890,1666
"3rd BA Chess Masters 2025",2025-07-12,"Laguna,Jorge Alberto","Gonzalez Garrido,Oscar Daniel","0-1",1602,1885
"3rd BA Chess Masters 2025",2025-07-12,"Matar,Felipe Jalil","Tachella,Pablo Ivan","0-1",1589,1880
"3rd BA Chess Masters 2025",2025-07-12,"Isaac,Cristian","Uzcudun,Alfonso","0-1",1560,1876
"3rd BA Chess Masters 2025",2025-07-12,"Carrizo,F","Cauchi,John Paul","1-0",1875,1605
"3rd BA Chess Masters 2025",2025-07-12,"Vecchio,Raul Antonio","Zaslavsky,Boris","0-1",1874,1565
"3rd BA Chess Masters 2025",2025-07-12,"Medero,Hildo Rodrigo","Quinteros,Omar","0-1",1531,1853
"3rd BA Chess Masters 2025",2025-07-12,"Baudel,Simon","Bria,Jose","1/2-1/2",1849,1555
"3rd BA Chess Masters 2025",2025-07-12,"Aguin,Pablo Fabian","Varela,Agustin","0-1",NA,1848
"3rd BA Chess Masters 2025",2025-07-12,"Nunez Burgos,Moises","Sturla,Roberto","1/2-1/2",1832,1490
"3rd BA Chess Masters 2025",2025-07-12,"Gonzalez,Benjamin","Obregon,Pablo","0-1",NA,1824
"3rd BA Chess Masters 2025",2025-07-12,"Duran,Dario","Gimenez,Jonathan","1-0",1806,1463
"3rd BA Chess Masters 2025",2025-07-12,"Iribarren,Francisco","Altinier,Martin","1-0",1776,NA
"3rd BA Chess Masters 2025",2025-07-12,"Ledesma,Federico","Levin,Kirill","1-0",1766,NA
"3rd BA Chess Masters 2025",2025-07-12,"Alvarez,Mia Morena","Olivella,Oscar","1-0",1750,NA
"3rd BA Chess Masters 2025",2025-07-12,"Ruiz,Luciano Gabriel","Romano,Adrian","1-0",1735,NA
"3rd BA Chess Masters 2025",2025-07-12,"Villca,Julian","Garnier,R","1-0",2397,2231
"3rd BA Chess Masters 2025",2025-07-12,"Gomez,Car ARG","Acosta,Franco Emanuel","1-0",2382,2138
"3rd BA Chess Masters 2025",2025-07-12,"Mussanti,D","Dolezal,C","0-1",2243,2377
"3rd BA Chess Masters 2025",2025-07-12,"Ocampos,I","Tempone,M","1/2-1/2",2240,2347
"3rd BA Chess Masters 2025",2025-07-12,"Silva,Luca","Mahia,G","1-0",2214,2321
"3rd BA Chess Masters 2025",2025-07-12,"Perez Candelas,Andres Eloy","Sorin,A","1-0",2186,2312
"3rd BA Chess Masters 2025",2025-07-12,"Moreno Perez,Tobias Sebastian","De Lima,Adriano Gaspar","1-0",2308,2106
"3rd BA Chess Masters 2025",2025-07-12,"Deichmann,Esteban Horacio","Cumpe,Lucas","0-1",2155,2307
"3rd BA Chess Masters 2025",2025-07-12,"Asprelli,Gaspar","Zarate,Cristian","1-0",2287,2022
"3rd BA Chess Masters 2025",2025-07-12,"Paris,Adolfo","Habiaga,Raul Adrian","1-0",2256,1981
"3rd BA Chess Masters 2025",2025-07-12,"Munoz Perez,R","Perez Ponsa,F","0-1",2117,2537
"3rd BA Chess Masters 2025",2025-07-12,"Rodriguez,Elian Francisco","Rodriguez Vila,A","0-1",2013,2447
"3rd BA Chess Masters 2025",2025-07-12,"Garcia Palermo,C","Ganza Svidler,Pedro","1-0",2400,2043
"3rd BA Chess Masters 2025",2025-07-12,"Manzone,A","Echeguren,Martin","1-0",2397,2011
"3rd BA Chess Masters 2025",2025-07-12,"Bazan Romero,Octavio Aaron","Calens,D","1/2-1/2",2317,1993
"3rd BA Chess Masters 2025",2025-07-12,"Tokman,A","Mesiano,Felipe","1-0",2271,1951
"3rd BA Chess Masters 2025",2025-07-12,"Tornquist,Carlos","Miranda,Rafael","0-1",1910,2256
"3rd BA Chess Masters 2025",2025-07-12,"Troche,Dylan","Gastiaburo,H","1-0",1863,2239
"3rd BA Chess Masters 2025",2025-07-12,"Botta,Alejandro","Plazas,Jacob","0-1",2201,1933
"3rd BA Chess Masters 2025",2025-07-12,"Crespo,E","Montiel Marin,Micaela Agustina","1-0",2183,1929
"3rd BA Chess Masters 2025",2025-07-12,"Rioseco Pinochet,F","Lopez Almanzas,Dario Alex","1/2-1/2",2085,1922
"3rd BA Chess Masters 2025",2025-07-12,"Axarlian,C","Chocala,Thiago Ignacio","1-0",2058,1757
"3rd BA Chess Masters 2025",2025-07-12,"Caceres Benitez,Arturo Eduardo","Simbler,Facundo","1-0",2328,1903
"3rd BA Chess Masters 2025",2025-07-12,"Barrionuevo,P","Pierucci,F","1-0",2261,1902
"3rd BA Chess Masters 2025",2025-07-12,"Gonzalez Garrido,Oscar Daniel","Tomeo,N","0-1",1885,2110
"3rd BA Chess Masters 2025",2025-07-12,"Meza Astrada,Agustin","Medero Mino,Leon","1-0",2077,1901
"3rd BA Chess Masters 2025",2025-07-12,"Asad,J","Charaf,L","0-1",1883,2065
"3rd BA Chess Masters 2025",2025-07-12,"Tachella,Pablo Ivan","Martinez,Valentin Jesus","0-1",1880,2055
"3rd BA Chess Masters 2025",2025-07-12,"Uzcudun,Alfonso","Donoso Aguirre,Maximiliano","1-0",1876,2050
"3rd BA Chess Masters 2025",2025-07-12,"Moran,G","Carrizo,F","0-1",2036,1875
"3rd BA Chess Masters 2025",2025-07-12,"Quinteros,Omar","Arana,Augusto","0-1",1853,2035
"3rd BA Chess Masters 2025",2025-07-12,"Godoy,Joaquin","Churba,D","0-1",1833,1995
"3rd BA Chess Masters 2025",2025-07-12,"Toffoletto,Ramiro","Iribarren,Francisco","1/2-1/2",1988,1776
"3rd BA Chess Masters 2025",2025-07-12,"Lopez,Cesar PER","Zelaya Aragon,Eros Ivan","0-1",1706,1974
"3rd BA Chess Masters 2025",2025-07-12,"Nejanky,M","Ledesma,Federico","1-0",1971,1766
"3rd BA Chess Masters 2025",2025-07-12,"Amelunge Moreno,Oscar Alejandro","Caceres Benitez,Fernando Israel","0-1",1676,1957
"3rd BA Chess Masters 2025",2025-07-12,"Schveide,Fausto","Alvarez,Er ARG","1/2-1/2",1666,1944
"3rd BA Chess Masters 2025",2025-07-12,"Parrilla,Juan Jose","Alvarez,Mia Morena","0-1",1942,1750
"3rd BA Chess Masters 2025",2025-07-12,"Zaslavsky,Sergio","Heberlein,Lucas","0-1",1590,1927
"3rd BA Chess Masters 2025",2025-07-12,"Zaslavsky,Boris","Zamudio,J","0-1",1565,1921
"3rd BA Chess Masters 2025",2025-07-12,"Curcio,Luciano Joel","Poci,Pedro","1-0",1920,1744
"3rd BA Chess Masters 2025",2025-07-12,"Fuentes,Agustin","Bossero,Ingrid","1-0",1909,1658
"3rd BA Chess Masters 2025",2025-07-12,"Zarate,Lucas Ariel","Siryak,Dmitry","1-0",NA,1908
"3rd BA Chess Masters 2025",2025-07-12,"Kovalev,Konstantin","Galanti,Julian","1-0",1834,NA
"3rd BA Chess Masters 2025",2025-07-12,"Garcia Lemos,Federico","Kaplinsky,Santiago","1-0",2155,1739
"3rd BA Chess Masters 2025",2025-07-12,"Contreras Quintero,Brigit Vyany","Romaris,Juan Martin","1/2-1/2",1721,1901
"3rd BA Chess Masters 2025",2025-07-12,"Beredjikin,M","Torres Puentes,Camila","1-0",1893,1664
"3rd BA Chess Masters 2025",2025-07-12,"Brozzoni,Gustavo","Etchevest,Marcelo","0-1",1639,1875
"3rd BA Chess Masters 2025",2025-07-12,"Bria,Jose","Lanza,D","0-1",1555,1859
"3rd BA Chess Masters 2025",2025-07-12,"Sturla,Roberto","Baudel,Simon","0-1",1490,1849
"3rd BA Chess Masters 2025",2025-07-12,"Rodriguez,Ernesto","Lopez,Javier","0-1",1474,1837
"3rd BA Chess Masters 2025",2025-07-12,"Dotti,Fernando","Taa Bakovich,Oliverio","0-1",1820,1592
"3rd BA Chess Masters 2025",2025-07-12,"Mujica,Lucas","Guelman,J","1-0",1776,1576
"3rd BA Chess Masters 2025",2025-07-12,"Strok,B","Nunez Burgos,Moises","1-0",1903,1832
"3rd BA Chess Masters 2025",2025-07-12,"Laguna,Jorge Alberto","Lainez Reyes,Isaac","1-0",1602,1890
"3rd BA Chess Masters 2025",2025-07-12,"Gimenez,Jonathan","Vecchio,Raul Antonio","1-0",1463,1874
"3rd BA Chess Masters 2025",2025-07-12,"Lowe,Felipe","Matar,Felipe Jalil","1-0",1722,1589
"3rd BA Chess Masters 2025",2025-07-12,"Lavergne,Guillermo","Isaac,Cristian","0-1",1702,1560
"3rd BA Chess Masters 2025",2025-07-12,"Altinier,Martin","Soto Siles,Javier Isidoro","0-1",NA,1683
"3rd BA Chess Masters 2025",2025-07-12,"Gonzalez,Benjamin","Larregain,Sabrina Debora","0-1",NA,1669
"3rd BA Chess Masters 2025",2025-07-12,"Cauchi,John Paul","Medero,Hildo Rodrigo","1-0",1605,1531
"Aegean Open 2025",2025-07-12,"Patrelakis,Evaggelos","Sampsonoglou,Vasilios","1-0",2442,1848
"Aegean Open 2025",2025-07-12,"Hrisafis,A","Kapnisis,S","0-1",1848,2378
"Aegean Open 2025",2025-07-12,"Naoum,S","Kapsoulis,G","1-0",2376,1839
"Aegean Open 2025",2025-07-12,"Mastoras,Ilias I.","Velicka,P","1-0",1838,2345
"Aegean Open 2025",2025-07-12,"Giannoulakis,Lampros","Gioras,Ioannis","1-0",2318,1836
"Aegean Open 2025",2025-07-12,"Mavrogeorgos,Ilias","Rosol,Philip","0-1",1834,2231
"Aegean Open 2025",2025-07-12,"Fragkos,Vasileios","Jorritsma,Wander","1-0",2206,1822
"Aegean Open 2025",2025-07-12,"Triantaphylidis,Alexandros I","Tetepoulidis,Ioannis","0-1",1819,2110
"Aegean Open 2025",2025-07-12,"Gazis,Ef","Makryniotis,K","1-0",2100,1813
"Aegean Open 2025",2025-07-12,"Selimov,Ruslan","Sidiropoulos,Vasilis","0-1",1804,2080
"Aegean Open 2025",2025-07-13,"Rosol,Alexander","Patrelakis,Evaggelos","0-1",2050,2442
"Aegean Open 2025",2025-07-13,"Kapnisis,S","Gimenez Menchon,C","1-0",2378,2061
"Aegean Open 2025",2025-07-13,"Tzovanis,Anastasios Anagnostis","Naoum,S","0-1",1932,2376
"Aegean Open 2025",2025-07-13,"Velicka,P","Papakonstantinou,Di2","1-0",2345,1990
"Aegean Open 2025",2025-07-13,"Ter-Gevorkian,Giannis","Giannoulakis,Lampros","1-0",1884,2318
"Aegean Open 2025",2025-07-13,"Rosol,Philip","Kalyva,Kyriaki","1-0",2231,1897
"Aegean Open 2025",2025-07-13,"Poullas,Antonis","Fragkos,Vasileios","0-1",1859,2206
"Aegean Open 2025",2025-07-13,"Tetepoulidis,Ioannis","Zamit,K","1-0",2110,1862
"Aegean Open 2025",2025-07-13,"Diakoumeas,Aristofanis","Gazis,Ef","0-1",1701,2100
"Aegean Open 2025",2025-07-13,"Sidiropoulos,Vasilis","Chatzipanagiotou,Asimenia","1-0",2080,1761
"Science Park Open A 2025",2025-07-05,"Majeed,Haroon","Riemersma,L","0-1",2068,2431
"Science Park Open A 2025",2025-07-05,"Grutter,Tim","Kohler,Ar","1-0",2405,2067
"Science Park Open A 2025",2025-07-05,"Pascual,Diego","Elgersma,Onno","0-1",2066,2388
"Science Park Open A 2025",2025-07-05,"Slagboom,Leandro","Bryant,Harry","1-0",2364,2058
"Science Park Open A 2025",2025-07-05,"Hoffman,Ro","Pham,Khoi","0-1",2051,2358
"Science Park Open A 2025",2025-07-05,"Ritzerveld,Noah","Titus,Branco","1-0",2327,2045
"Science Park Open A 2025",2025-07-05,"Ambrona Navarro,Himar","Goudriaan,E","0-1",2041,2322
"Science Park Open A 2025",2025-07-05,"Koster,R","Winter,Sven","1-0",2311,2041
"Science Park Open A 2025",2025-07-05,"Garay,Enzo","Van Hesselingen,Guido","1/2-1/2",2037,2303
"Science Park Open A 2025",2025-07-05,"Groenewoud,Joel","Darie,Aden","0-1",2257,2035
"Science Park Open A 2025",2025-07-06,"Riemersma,L","Croese,C","1-0",2431,2112
"Science Park Open A 2025",2025-07-06,"Elgersma,Onno","Zhou,Zhengke","1/2-1/2",2388,2092
"Science Park Open A 2025",2025-07-06,"Padeiro,J","Slagboom,Leandro","1/2-1/2",2119,2364
"Science Park Open A 2025",2025-07-06,"De Saegher,C","Ritzerveld,Noah","0-1",2108,2327
"Science Park Open A 2025",2025-07-06,"Goudriaan,E","Finkenflugel,Renzo","1-0",2322,2079
"Science Park Open A 2025",2025-07-06,"Rosegg,Dennis","Koster,R","0-1",2080,2311
"Science Park Open A 2025",2025-07-06,"Madularea,David","Agarwal,Amaya","1-0",2218,2004
"Science Park Open A 2025",2025-07-06,"Perez Garcia,H","Kazarjan,Gachatur","0-1",2078,2202
"Science Park Open A 2025",2025-07-06,"Van Batenburg,Mees","Verschoor,Scott","1-0",2198,1968
"Science Park Open A 2025",2025-07-06,"Edwardss,Dylan","Reimer,Philip","0-1",2074,2197
"Science Park Open A 2025",2025-07-07,"Reimer,Philip","Riemersma,L","0-1",2197,2431
"Science Park Open A 2025",2025-07-07,"Pham,Khoi","Persson,Andr","1/2-1/2",2358,2188
"Science Park Open A 2025",2025-07-07,"Ritzerveld,Noah","Dovgaliuk,Oleksandr","0-1",2327,2174
"Science Park Open A 2025",2025-07-07,"Duijker,R","Goudriaan,E","1/2-1/2",2158,2322
"Science Park Open A 2025",2025-07-07,"Koster,R","Doggers,P","1-0",2311,2154
"Science Park Open A 2025",2025-07-07,"Van Zutphen,J","Madularea,David","0-1",2150,2218
"Science Park Open A 2025",2025-07-07,"Kazarjan,Gachatur","Ten Dam,Bram","1/2-1/2",2202,2139
"Science Park Open A 2025",2025-07-07,"Padeiro,J","Elgersma,Onno","0-1",2119,2388
"Science Park Open A 2025",2025-07-07,"Slagboom,Leandro","Maes,Djad","1/2-1/2",2364,2117
"Science Park Open A 2025",2025-07-07,"De Jong,Lode","Leenen,Boyd","1/2-1/2",2241,2074
"Science Park Open A 2025",2025-07-08,"Riemersma,L","Madularea,David","1-0",2431,2218
"Science Park Open A 2025",2025-07-08,"Dovgaliuk,Oleksandr","Koster,R","1/2-1/2",2174,2311
"Science Park Open A 2025",2025-07-08,"Persson,Andr","Grutter,Tim","0-1",2188,2405
"Science Park Open A 2025",2025-07-08,"Elgersma,Onno","Kazarjan,Gachatur","0-1",2388,2202
"Science Park Open A 2025",2025-07-08,"Ten Dam,Bram","Pham,Khoi","0-1",2139,2358
"Science Park Open A 2025",2025-07-08,"Goudriaan,E","Wunnink,M","1/2-1/2",2322,2166
"Science Park Open A 2025",2025-07-08,"Van Baar,Esper","Duijker,R","1-0",2232,2158
"Science Park Open A 2025",2025-07-08,"Maes,Djad","Zwirs,Nico","0-1",2117,2456
"Science Park Open A 2025",2025-07-08,"De Saegher,C","Slagboom,Leandro","1/2-1/2",2108,2364
"Science Park Open A 2025",2025-07-08,"Boeren,Jurriaan","Ritzerveld,Noah","1-0",2096,2327
"Science Park Open A 2025",2025-07-09,"Grutter,Tim","Riemersma,L","1-0",2405,2431
"Science Park Open A 2025",2025-07-09,"Pham,Khoi","Dovgaliuk,Oleksandr","0-1",2358,2174
"Science Park Open A 2025",2025-07-09,"Koster,R","Kazarjan,Gachatur","1-0",2311,2202
"Science Park Open A 2025",2025-07-09,"Zwirs,Nico","Krylov,Philippe","1-0",2456,2171
"Science Park Open A 2025",2025-07-09,"Croese,C","Goudriaan,E","0-1",2112,2322
"Science Park Open A 2025",2025-07-09,"Albers,Sasa","Zecha,Oscar","1-0",2252,2166
"Science Park Open A 2025",2025-07-09,"Madularea,David","Olariu,Luca-Stefan","1-0",2218,2137
"Science Park Open A 2025",2025-07-09,"Duijker,R","Van Batenburg,Mees","0-1",2158,2198
"Science Park Open A 2025",2025-07-09,"Van der Poel,H","Boeren,Jurriaan","1-0",2194,2096
"Science Park Open A 2025",2025-07-09,"Wunnink,M","Elgersma,Onno","1/2-1/2",2166,2388
"Science Park Open A 2025",2025-07-10,"Dovgaliuk,Oleksandr","Grutter,Tim","1-0",2174,2405
"Science Park Open A 2025",2025-07-10,"Riemersma,L","Koster,R","1/2-1/2",2431,2311
"Science Park Open A 2025",2025-07-10,"Madularea,David","Zwirs,Nico","1/2-1/2",2218,2456
"Science Park Open A 2025",2025-07-10,"Goudriaan,E","Van der Poel,H","1-0",2322,2194
"Science Park Open A 2025",2025-07-10,"Van Batenburg,Mees","Albers,Sasa","1/2-1/2",2198,2252
"Science Park Open A 2025",2025-07-10,"Reimer,Philip","Slagboom,Leandro","0-1",2197,2364
"Science Park Open A 2025",2025-07-10,"Doggers,P","Pham,Khoi","0-1",2154,2358
"Science Park Open A 2025",2025-07-10,"Van Hesselingen,Guido","Wunnink,M","1-0",2303,2166
"Science Park Open A 2025",2025-07-10,"Van Baar,Esper","Goudriaan,Rafael","0-1",2232,2145
"Science Park Open A 2025",2025-07-10,"Kazarjan,Gachatur","Pathak,Raghav","1-0",2202,2070
"Science Park Open A 2025",2025-07-11,"Dovgaliuk,Oleksandr","Goudriaan,E","1/2-1/2",2174,2322
"Science Park Open A 2025",2025-07-11,"Koster,R","Zwirs,Nico","1/2-1/2",2311,2456
"Science Park Open A 2025",2025-07-11,"Albers,Sasa","Riemersma,L","1-0",2252,2431
"Science Park Open A 2025",2025-07-11,"Grutter,Tim","Madularea,David","1-0",2405,2218
"Science Park Open A 2025",2025-07-11,"Slagboom,Leandro","Kazarjan,Gachatur","1-0",2364,2202
"Science Park Open A 2025",2025-07-11,"Pham,Khoi","Van Batenburg,Mees","1-0",2358,2198
"Science Park Open A 2025",2025-07-11,"Goudriaan,Rafael","Van Hesselingen,Guido","1/2-1/2",2145,2303
"Science Park Open A 2025",2025-07-11,"Boeren,Jurriaan","Elgersma,Onno","0-1",2096,2388
"Science Park Open A 2025",2025-07-11,"Van der Poel,H","Leenen,Boyd","1/2-1/2",2194,2074
"Science Park Open A 2025",2025-07-11,"Persson,Andr","Smeets,Christiaan","1/2-1/2",2188,1981
"Science Park Open A 2025",2025-07-12,"Albers,Sasa","Dovgaliuk,Oleksandr","1/2-1/2",2252,2174
"Science Park Open A 2025",2025-07-12,"Goudriaan,E","Grutter,Tim","1-0",2322,2405
"Science Park Open A 2025",2025-07-12,"Pham,Khoi","Koster,R","1/2-1/2",2358,2311
"Science Park Open A 2025",2025-07-12,"Van Hesselingen,Guido","Slagboom,Leandro","0-1",2303,2364
"Science Park Open A 2025",2025-07-12,"Zwirs,Nico","Goudriaan,Rafael","1/2-1/2",2456,2145
"Science Park Open A 2025",2025-07-12,"Elgersma,Onno","Aravindhan,Achyuth","1/2-1/2",2388,2031
"Science Park Open A 2025",2025-07-12,"Riemersma,L","Van der Poel,H","1/2-1/2",2431,2194
"Science Park Open A 2025",2025-07-12,"Doggers,P","Ritzerveld,Noah","0-1",2154,2327
"Science Park Open A 2025",2025-07-12,"Leenen,Boyd","Weigand,Anton","1/2-1/2",2074,2223
"Science Park Open A 2025",2025-07-12,"Madularea,David","Persson,Andr","1-0",2218,2188
"Science Park Open A 2025",2025-07-13,"Slagboom,Leandro","Dovgaliuk,Oleksandr","1/2-1/2",2364,2174
"Science Park Open A 2025",2025-07-13,"Goudriaan,E","Pham,Khoi","1/2-1/2",2322,2358
"Science Park Open A 2025",2025-07-13,"Koster,R","Albers,Sasa","1/2-1/2",2311,2252
"Science Park Open A 2025",2025-07-13,"Snijders,Take","Zwirs,Nico","0-1",2196,2456
"Science Park Open A 2025",2025-07-13,"Grutter,Tim","Van Batenburg,Mees","1-0",2405,2198
"Science Park Open A 2025",2025-07-13,"Goudriaan,Rafael","Elgersma,Onno","1-0",2145,2388
"Science Park Open A 2025",2025-07-13,"Ritzerveld,Noah","Madularea,David","1-0",2327,2218
"Science Park Open A 2025",2025-07-13,"Aravindhan,Achyuth","Riemersma,L","0-1",2031,2431
"Science Park Open A 2025",2025-07-13,"Duijker,R","Van Hesselingen,Guido","1-0",2158,2303
"Science Park Open A 2025",2025-07-13,"Weigand,Anton","Ten Dam,Bram","1/2-1/2",2223,2139
"18th Paracin Open A 2025",2025-07-08,"Vignesh,N R","Zanan,E","1-0",2531,2493
