"","Date","AwayTeam","AQ1","AQ2","AQ3","AQ4","AF","HomeTeam","HQ1","HQ2","HQ3","HQ4","HF","Diff","Year","Post_Season"
"583",118,"Charlotte",28,29,19,30,106,"Orlando",28,17,26,29,100,-6,2013,0
"584",118,"Toronto",28,32,13,23,101,"Philadelphia",20,23,29,24,108,7,2013,0
"585",118,"Chicago",23,22,23,20,100,"Boston",19,20,23,26,99,-1,2013,0
"586",118,"Houston",18,34,17,26,95,"Indiana",31,28,24,22,105,10,2013,0
"587",118,"Atlanta",29,20,25,15,89,"Brooklyn",29,20,25,20,94,5,2013,0
"588",118,"Sacramento",14,16,17,22,69,"Memphis",18,24,18,25,85,16,2013,0
"589",118,"GoldenState",26,21,26,15,88,"SanAntonio",19,27,32,17,95,7,2013,0
"590",118,"Washington",19,26,35,32,112,"Denver",19,31,37,21,108,-4,2013,0
"591",118,"OklahomaCity",30,23,28,24,117,"Dallas",22,24,26,33,114,-3,2013,0
"592",119,"SanAntonio",25,27,20,26,98,"Atlanta",16,26,28,23,93,-5,2013,0
"593",119,"Sacramento",25,26,27,19,97,"Charlotte",20,26,30,17,93,-4,2013,0
"594",119,"GoldenState",33,34,18,31,116,"NewOrleans",27,30,32,23,112,-4,2013,0
"595",119,"Memphis",18,26,16,16,85,"Chicago",22,12,13,29,82,-3,2013,0
"596",119,"Houston",16,22,21,20,79,"Minnesota",21,23,19,29,92,13,2013,0
"597",119,"Cleveland",23,25,20,30,98,"Utah",26,27,31,25,109,11,2013,0
"598",119,"Milwaukee",30,32,22,26,110,"Portland",19,26,31,28,104,-6,2013,0
"599",119,"Washington",22,18,24,23,87,"LAClippers",24,23,26,21,94,7,2013,0
"600",120,"LALakers",20,29,21,33,103,"Toronto",29,24,30,25,108,5,2013,0
"601",120,"Dallas",26,31,28,26,111,"Orlando",24,24,27,30,105,-6,2013,0
"602",120,"Boston",18,30,23,17,88,"Detroit",27,25,29,22,103,15,2013,0
"603",120,"OklahomaCity",25,25,29,30,118,"Denver",25,26,30,28,121,3,2013,0
"604",121,"Indiana",26,17,22,17,82,"Memphis",27,12,24,18,81,-1,2013,0
"605",121,"Sacramento",18,21,37,29,105,"NewOrleans",30,34,23,27,114,9,2013,0
"606",121,"Houston",22,23,29,26,100,"Charlotte",30,26,25,13,94,-6,2013,0
"607",121,"Minnesota",31,27,19,19,96,"Atlanta",18,26,26,34,104,8,2013,0
"608",121,"Brooklyn",26,21,18,23,88,"NewYork",24,17,27,17,85,-3,2013,0
"609",121,"LAClippers",33,19,28,19,99,"GoldenState",33,20,20,33,106,7,2013,0
"610",121,"SanAntonio",25,24,22,19,90,"Philadelphia",17,18,29,21,85,-5,2013,0
"611",121,"LALakers",20,20,29,14,83,"Chicago",27,20,22,26,95,12,2013,0
"612",121,"Washington",34,16,19,29,98,"Portland",31,20,13,31,95,-3,2013,0
